Time,N,Seed,Model,Value
48,10,91,control,-0.01226170641381955
48,30,91,control,-0.04404554304788889
0,10,92,control,-0.01227056649635884
0,30,92,control,0.0097759986054465
3,10,92,control,0.0366914207664226
3,30,92,control,0.02074817635810202
6,10,92,control,0.02483949522663452
6,30,92,control,0.01522673636920241
9,10,92,control,0.01506820873116222
9,30,92,control,-0.00891533252158668
12,10,92,control,-0.01569283964379655
12,30,92,control,-0.00563334714028229
15,10,92,control,0.00968399901305627
15,30,92,control,0.02665981227926485
18,10,92,control,0.05526404508915246
18,30,92,control,0.03867632156632187
21,10,92,control,-0.01266744693788301
21,30,92,control,0.01356251604971142
24,10,92,control,-0.02612879974283449
24,30,92,control,0.0081280430806253
27,10,92,control,0.04124597305944364
27,30,92,control,0.0399234876394528
30,10,92,control,-1.0949630499243e-4
30,30,92,control,0.06172743088813252
33,10,92,control,0.00113649895241655
33,30,92,control,0.03746824631350586
36,10,92,control,0.02044050191764273
36,30,92,control,0.03295105235227336
39,10,92,control,-0.02430043162240442
39,30,92,control,0.01955608031304751
42,10,92,control,0.05566040163887863
42,30,92,control,-1.9765636465843e-4
45,10,92,control,-0.00401739770506631
45,30,92,control,0.03149142197623698
48,10,92,control,0.01179322648466803
48,30,92,control,-0.02098216429484451
0,10,93,control,-0.03537204463237759
0,30,93,control,-0.06314769385469912
3,10,93,control,-0.18076957547233047
3,30,93,control,-0.05615883926279542
6,10,93,control,-0.16014489448878702
6,30,93,control,-0.08257620529608503
9,10,93,control,-0.02027614252445532
9,30,93,control,-0.10754893845936876
12,10,93,control,-0.0671339704471838
12,30,93,control,-0.08962066266519791
15,10,93,control,-0.01936972924125955
15,30,93,control,-0.04606892798357188
18,10,93,control,-0.04330300581642488
18,30,93,control,-0.09613577885873334
21,10,93,control,-0.12163108692354388
21,30,93,control,-0.1252004896006597
24,10,93,control,-0.08429421822170717
24,30,93,control,-0.13737421309080547
27,10,93,control,-0.07081918381865927
27,30,93,control,-0.08904955860578681
30,10,93,control,-0.08054516300453386
30,30,93,control,-0.07872474232481572
33,10,93,control,-0.04419204154267545
33,30,93,control,-0.07925679122663692
36,10,93,control,-0.06811477297778747
36,30,93,control,-0.16040951021761923
39,10,93,control,-0.08387094563670199
39,30,93,control,-0.0782430613796979
42,10,93,control,0.02681420785721964
42,30,93,control,-0.00792353644642536
45,10,93,control,-0.09762636260944292
45,30,93,control,-0.07879860636592216
48,10,93,control,-0.13381663881815145
48,30,93,control,-0.08966613015620459
0,10,94,control,0.05296199794369911
0,30,94,control,0.05423958903768158
3,10,94,control,0.12578499970012336
3,30,94,control,0.08153106179318241
6,10,94,control,0.01225732630808105
6,30,94,control,0.06675191375253371
9,10,94,control,0.05949330811786261
9,30,94,control,0.04486380390099125
12,10,94,control,0.03547494052223503
12,30,94,control,0.05877819638502805
15,10,94,control,-0.00993762340484647
15,30,94,control,0.05997389424745781
18,10,94,control,0.03009479685175231
18,30,94,control,0.06424664037811281
21,10,94,control,0.04334020330872136
21,30,94,control,0.02916262121858042
24,10,94,control,0.03090733106256505
24,30,94,control,0.0853884524725925
27,10,94,control,-0.00230963654235
27,30,94,control,0.05944895008088387
30,10,94,control,0.04918557159272392
30,30,94,control,0.07443722921797677
33,10,94,control,0.05661511133759883
33,30,94,control,0.08100851877079022
36,10,94,control,0.03807424749526759
36,30,94,control,0.05400327886380633
39,10,94,control,0.04550909601975988
39,30,94,control,0.04795573312856349
42,10,94,control,0.06702230352271353
42,30,94,control,0.03848169634287913
45,10,94,control,0.07808016430686154
45,30,94,control,0.05605593608264137
48,10,94,control,0.02377577570860128
48,30,94,control,0.06500295937088249
0,10,95,control,-0.02733810033948517
0,30,95,control,0.03898099325160379
3,10,95,control,0.0292762697117319
3,30,95,control,0.01275197563458632
6,10,95,control,0.05814118527823498
6,30,95,control,-0.01521087522862384
9,10,95,control,0.01870694421652918
9,30,95,control,0.07436554831477016
12,10,95,control,0.01968214275961195
12,30,95,control,0.0697252012013092
15,10,95,control,0.02191174922389283
15,30,95,control,0.02089456496998986
18,10,95,control,-0.02266484482376096
18,30,95,control,-0.00456661631140983
21,10,95,control,0.02640682134127564
21,30,95,control,0.03198373747976491
24,10,95,control,0.00931858974972439
24,30,95,control,0.03182559784159331
27,10,95,control,0.02352385551211655
27,30,95,control,0.03887976092928045
30,10,95,control,-0.00856150567447072
30,30,95,control,0.08290943177079488
33,10,95,control,0.03246010927323766
33,30,95,control,0.01778387652046669
36,10,95,control,0.08255005538736276
36,30,95,control,0.05842737937963897
39,10,95,control,0.04392378424321341
39,30,95,control,0.0487065495018058
42,10,95,control,0.00320867542151368
42,30,95,control,-0.02300868042122565
45,10,95,control,0.04057323282853524
45,30,95,control,0.05252667155049025
48,10,95,control,0.04974791919383639
48,30,95,control,-0.01842010943311492
0,10,96,control,0.06626556835236573
0,30,96,control,0.00698936927570613
3,10,96,control,0.00465892767208432
3,30,96,control,0.01342788884639516
6,10,96,control,0.05539453544911625
6,30,96,control,0.07908353359459927
9,10,96,control,0.00787010268658447
9,30,96,control,0.05669375723054179
12,10,96,control,-0.02500237949449546
12,30,96,control,0.04189649308341007
15,10,96,control,0.02169846838845615
15,30,96,control,0.04088255685265125
18,10,96,control,6.5208406151948e-4
18,30,96,control,0.03972280723522132
21,10,96,control,-0.00186374091985513
21,30,96,control,0.02359850442188385
24,10,96,control,-0.03694663001390133
24,30,96,control,0.00672890384474127
27,10,96,control,-0.01745900487795342
27,30,96,control,0.01142149918782871
30,10,96,control,-0.04378939025021698
30,30,96,control,0.03827042856544174
33,10,96,control,-0.00848711523639577
33,30,96,control,0.03463584315871734
36,10,96,control,0.02129905856579344
36,30,96,control,0.04231182074914964
39,10,96,control,0.04786788847614979
39,30,96,control,0.06168170226047081
42,10,96,control,0.00274258497442754
42,30,96,control,0.01458790910974504
45,10,96,control,0.04228718280763953
45,30,96,control,0.01786890178791107
48,10,96,control,-0.01828555740601667
48,30,96,control,0.02324515756236509
0,10,97,control,-0.01466661189291792
0,30,97,control,0.06483464081271692
3,10,97,control,0.07767600546992372
3,30,97,control,0.00249628648573567
6,10,97,control,-0.01179229751524451
6,30,97,control,0.01892427654672133
9,10,97,control,0.01814403531924156
9,30,97,control,0.0287537591737397
12,10,97,control,-0.00143596413701564
12,30,97,control,-0.00554225272273901
15,10,97,control,0.0185034344347756
15,30,97,control,0.05667532413045748
18,10,97,control,0.01455978459880161
18,30,97,control,0.0419304222673
21,10,97,control,0.06783062102410534
21,30,97,control,0.06272248957694014
24,10,97,control,-0.00452831474914399
24,30,97,control,0.03235406308867568
27,10,97,control,0.03205650208513307
27,30,97,control,0.07158189129499824
30,10,97,control,0.01839777784802417
30,30,97,control,0.03040032192361861
33,10,97,control,0.0155882543575392
33,30,97,control,0.07141959953166092
36,10,97,control,0.02058560499672481
36,30,97,control,0.09205387225279686
39,10,97,control,0.00745970852610855
39,30,97,control,0.04079521876798497
42,10,97,control,0.06140637822390954
42,30,97,control,0.03502352621747302
45,10,97,control,0.03678999948165835
45,30,97,control,0.03600857656056941
48,10,97,control,0.03203737887192447
48,30,97,control,0.06991269900465025
0,10,98,control,-0.01016230505272633
0,30,98,control,-0.068730342987846
3,10,98,control,-0.05786715471889527
3,30,98,control,-0.05121453435329466
6,10,98,control,-0.03878713104987665
6,30,98,control,-0.07136471799727082
9,10,98,control,-0.03593682123766209
9,30,98,control,-0.0471415741101652
12,10,98,control,-0.04249114835951076
12,30,98,control,-0.02733699414478906
15,10,98,control,-0.0228657191333948
15,30,98,control,-0.05232760349264333
18,10,98,control,-0.06546977294901749
18,30,98,control,-0.04761238137816014
21,10,98,control,0.03467035837818912
21,30,98,control,-0.04508019375176405
24,10,98,control,-0.00898471502511958
24,30,98,control,-0.07160051846053252
27,10,98,control,-3.0799395753699e-4
27,30,98,control,-0.00523760577443842
30,10,98,control,0.01038150803325559
30,30,98,control,0.01425088771696195
33,10,98,control,-0.07254252923226617
33,30,98,control,-0.04267785085204494
36,10,98,control,0.00374274345822227
36,30,98,control,-0.0432653322981269
39,10,98,control,-0.06432418674567325
39,30,98,control,-0.0440243302688459
42,10,98,control,0.03829134692835192
42,30,98,control,-0.04946098059028253
45,10,98,control,-0.02165076271288631
45,30,98,control,-0.05169256440911019
48,10,98,control,-0.03578359895568834
48,30,98,control,-0.04374471938220836
0,10,99,control,-0.04896557907502776
0,30,99,control,-0.02864925618172235
3,10,99,control,-0.07958817747052617
3,30,99,control,-0.04734821894569233
6,10,99,control,-0.0991178193078772
6,30,99,control,-0.06952148473821293
9,10,99,control,-0.00574608977154064
9,30,99,control,-0.01588152619013542
12,10,99,control,0.04182905902038569
12,30,99,control,-0.02831796497225511
15,10,99,control,-0.02421716714937069
15,30,99,control,-0.04005848557887101
18,10,99,control,-0.00989995554215003
18,30,99,control,-0.01559369926185344
21,10,99,control,-0.0235784876334845
21,30,99,control,-0.02508148040601786
24,10,99,control,-0.07664056539354934
24,30,99,control,-0.04544441315535168
27,10,99,control,-0.03123105525430661
27,30,99,control,-0.08293642542006761
30,10,99,control,-0.02119268105858045
30,30,99,control,-0.03243917608286624
33,10,99,control,-0.03165580611517509
33,30,99,control,-0.08549978098580277
36,10,99,control,-0.04188441368880649
36,30,99,control,-0.04638469951345722
39,10,99,control,-0.07053372046615508
39,30,99,control,-0.05505632244492452
42,10,99,control,-0.01326058942978438
42,30,99,control,-0.11375687899915088
45,10,99,control,-0.11653551579902544
45,30,99,control,-0.07704994107346848
48,10,99,control,-0.04023467380450073
48,30,99,control,-0.05055763471316504
0,10,1,intervention,0.03292897937905605
0,30,1,intervention,0.21528935621449588
3,10,1,intervention,0.08527991406116978
3,30,1,intervention,0.3645536952756709
6,10,1,intervention,0.11039038838006976
6,30,1,intervention,0.2724256263170012
9,10,1,intervention,0.02657701702033081
9,30,1,intervention,0.13902914437494546
12,10,1,intervention,0.03226100984437643
12,30,1,intervention,0.19128930623478543
15,10,1,intervention,0.02404438298751087
15,30,1,intervention,0.15791421037310976
18,10,1,intervention,0.06220199692206255
18,30,1,intervention,0.17788707793464895
21,10,1,intervention,0.03375288099973345
21,30,1,intervention,0.09981524180458907
24,10,1,intervention,0.01565834520197946
24,30,1,intervention,0.07643613692594191
27,10,1,intervention,0.03577527538832619
27,30,1,intervention,0.10564461294785436
30,10,1,intervention,0.01122357305205258
30,30,1,intervention,0.06022226113642828
33,10,1,intervention,0.03708537890147001
33,30,1,intervention,0.01927473355026517
36,10,1,intervention,1.7952225722137e-4
36,30,1,intervention,0.03059344446880505
39,10,1,intervention,-0.02223535824747332
39,30,1,intervention,-0.03697643652348367
42,10,1,intervention,-0.02839484861735751
42,30,1,intervention,0.01374853530183474
45,10,1,intervention,-0.03187205223275683
45,30,1,intervention,-0.03818620002638196
48,10,1,intervention,-0.02939664068684031
48,30,1,intervention,-0.01052062208744697
0,10,10,intervention,0.5550945520810218
0,30,10,intervention,1.0295669595655212
3,10,10,intervention,0.4708765546739767
3,30,10,intervention,0.9888609202225006
6,10,10,intervention,0.48018621280432133
6,30,10,intervention,1.090608303089991
9,10,10,intervention,0.47860577497379553
9,30,10,intervention,0.9527906947005838
12,10,10,intervention,0.43160488586325074
12,30,10,intervention,0.8074155889290853
15,10,10,intervention,0.580826074702404
15,30,10,intervention,0.8191645431953121
18,10,10,intervention,0.4398876608561808
18,30,10,intervention,0.723254622087296
21,10,10,intervention,0.3022647210409197
21,30,10,intervention,0.7483418068412467
24,10,10,intervention,0.12187895147925634
24,30,10,intervention,0.40224463189791554
27,10,10,intervention,0.3542965584945173
27,30,10,intervention,0.45492267235269906
30,10,10,intervention,0.16746331112462384
30,30,10,intervention,0.26521720717174335
33,10,10,intervention,0.10134899570156512
33,30,10,intervention,0.1379938646535459
36,10,10,intervention,0.05942451519205932
36,30,10,intervention,-0.03451741747430298
39,10,10,intervention,-0.04767907296172877
39,30,10,intervention,0.01208257394564534
42,10,10,intervention,0.10422796431371502
42,30,10,intervention,-0.01454287523435827
45,10,10,intervention,-0.03079334153366154
45,30,10,intervention,0.00112580801457954
48,10,10,intervention,0.09676431379488425
48,30,10,intervention,0.00938185697397062
0,10,100,intervention,0.4731808369885997
0,30,100,intervention,0.8590141685391838
3,10,100,intervention,0.4797797792237351
3,30,100,intervention,0.7101842239642606
6,10,100,intervention,0.3254007040149633
6,30,100,intervention,0.7366242425118245
9,10,100,intervention,0.26703279124570106
9,30,100,intervention,0.5600091188553291
12,10,100,intervention,0.4335899954046622
12,30,100,intervention,0.5089013375356632
15,10,100,intervention,0.2589987208873044
15,30,100,intervention,0.6362899942609967
18,10,100,intervention,0.31103843409259985
18,30,100,intervention,0.6478380811631946
21,10,100,intervention,0.2999878634010985
21,30,100,intervention,0.46493195881071625
24,10,100,intervention,0.11969998644371496
24,30,100,intervention,0.4585972335197701
27,10,100,intervention,0.18508912925782697
27,30,100,intervention,0.3830156537775362
30,10,100,intervention,0.1339244243565188
30,30,100,intervention,0.3330949372241539
33,10,100,intervention,0.12517299499759743
33,30,100,intervention,0.1496643735634209
36,10,100,intervention,0.03084767631454322
36,30,100,intervention,0.05526985892374833
39,10,100,intervention,0.02482550290041162
39,30,100,intervention,0.00409021296039674
42,10,100,intervention,0.06220857245122326
42,30,100,intervention,0.02047024653729507
45,10,100,intervention,0.05260472527317531
45,30,100,intervention,0.11099176414039852
48,10,100,intervention,-0.01234791558389521
48,30,100,intervention,0.0436756792225428
0,10,101,intervention,0.1088891299866795
0,30,101,intervention,0.28301522656464756
3,10,101,intervention,0.20396708321543308
3,30,101,intervention,0.3286880027053718
6,10,101,intervention,0.09555636978791313
6,30,101,intervention,0.3097229366383654
9,10,101,intervention,0.08079715366714914
9,30,101,intervention,0.2321144079710916
12,10,101,intervention,0.07368894047312788
12,30,101,intervention,0.2144925690792069
15,10,101,intervention,0.04997926707921533
15,30,101,intervention,0.18519563781088583
18,10,101,intervention,0.06983429172148557
18,30,101,intervention,0.1633791979096322
21,10,101,intervention,0.05431259364181851
21,30,101,intervention,0.17878611804272623
24,10,101,intervention,0.06140940781758838
24,30,101,intervention,0.05551791922584207
27,10,101,intervention,-0.03248024004538992
27,30,101,intervention,0.05336276357336906
30,10,101,intervention,-0.0187928039465737
30,30,101,intervention,0.04490846825252707
33,10,101,intervention,0.00308669286742314
33,30,101,intervention,0.01103880842584838
36,10,101,intervention,-0.04096522361445012
36,30,101,intervention,-0.05030088473642405
